ticker,ff12,ff12_source,classification_confidence
LSBK,11,legacy_symbols_with_sector,
LSCC,6,legacy_symbols_with_sector,
LSE,3,legacy_symbols_with_sector,
LSF,1,legacy_symbols_with_sector,
LSPD,6,legacy_symbols_with_sector,
LSTA,10,legacy_symbols_with_sector,
LSTR,12,legacy_symbols_with_sector,
LTBR,12,legacy_symbols_with_sector,
LTC,11,legacy_symbols_with_sector,
LTH,12,legacy_symbols_with_sector,
LTM,12,legacy_symbols_with_sector,
LTRN,10,legacy_symbols_with_sector,
LTRX,6,legacy_symbols_with_sector,
LTRYW,6,legacy_symbols_with_sector,
LU,11,legacy_symbols_with_sector,
LUCD,10,legacy_symbols_with_sector,
LUCK,12,legacy_symbols_with_sector,
LUCY,10,legacy_symbols_with_sector,
LUCYW,10,legacy_symbols_with_sector,
LULU,1,legacy_symbols_with_sector,
LUMN,7,legacy_symbols_with_sector,
LUNG,10,legacy_symbols_with_sector,
LUNR,6,legacy_symbols_with_sector,
LUV,12,legacy_symbols_with_sector,
LUXE,9,legacy_symbols_with_sector,
LVLU,9,legacy_symbols_with_sector,
LVO,9,legacy_symbols_with_sector,
LVS,12,legacy_symbols_with_sector,
LVWR,2,legacy_symbols_with_sector,
LW,1,legacy_symbols_with_sector,
LWAY,1,legacy_symbols_with_sector,
LWLG,3,legacy_symbols_with_sector,
LX,11,legacy_symbols_with_sector,
LXEH,12,legacy_symbols_with_sector,
LXFR,5,legacy_symbols_with_sector,
LXP,11,legacy_symbols_with_sector,
LXRX,10,legacy_symbols_with_sector,
LXU,5,legacy_symbols_with_sector,
LYB,5,legacy_symbols_with_sector,
LYEL,10,legacy_symbols_with_sector,
LYFT,12,legacy_symbols_with_sector,
LYG,11,legacy_symbols_with_sector,
LYTS,2,legacy_symbols_with_sector,
LYV,12,legacy_symbols_with_sector,
LZ,6,legacy_symbols_with_sector,
LZB,2,legacy_symbols_with_sector,
M,9,legacy_symbols_with_sector,
MA,12,legacy_symbols_with_sector,
MAA,11,legacy_symbols_with_sector,
MAAS,11,legacy_symbols_with_sector,
MAC,11,legacy_symbols_with_sector,
MAGN,3,legacy_symbols_with_sector,
MAIA,10,legacy_symbols_with_sector,
MAIN,12,legacy_symbols_with_sector,
MAMA,1,legacy_symbols_with_sector,
MAN,12,legacy_symbols_with_sector,
MANH,6,legacy_symbols_with_sector,
MANU,12,legacy_symbols_with_sector,
MAR,12,legacy_symbols_with_sector,
MARA,11,legacy_symbols_with_sector,
MARPS,11,legacy_symbols_with_sector,
MAS,3,legacy_symbols_with_sector,
MASI,10,legacy_symbols_with_sector,
MASS,6,legacy_symbols_with_sector,
MAT,1,legacy_symbols_with_sector,
MATH,11,legacy_symbols_with_sector,
MATV,3,legacy_symbols_with_sector,
MATW,3,legacy_symbols_with_sector,
MATX,12,legacy_symbols_with_sector,
MAX,12,legacy_symbols_with_sector,
MAXN,6,legacy_symbols_with_sector,
MAYS,11,legacy_symbols_with_sector,
MB,9,legacy_symbols_with_sector,
MBC,2,legacy_symbols_with_sector,
MBI,11,legacy_symbols_with_sector,
MBIN,11,legacy_symbols_with_sector,
MBINM,11,legacy_symbols_with_sector,
MBINN,11,legacy_symbols_with_sector,
MBIO,10,legacy_symbols_with_sector,
MBLY,6,legacy_symbols_with_sector,
MBOT,10,legacy_symbols_with_sector,
MBRX,10,legacy_symbols_with_sector,
MBUU,3,legacy_symbols_with_sector,
MBWM,11,legacy_symbols_with_sector,
MC,11,legacy_symbols_with_sector,
MCAG,10,legacy_symbols_with_sector,
MCAGR,10,legacy_symbols_with_sector,
MCAGU,10,legacy_symbols_with_sector,
MCB,11,legacy_symbols_with_sector,
MCBS,11,legacy_symbols_with_sector,
MCD,9,legacy_symbols_with_sector,
MCFT,3,legacy_symbols_with_sector,
MCHP,6,legacy_symbols_with_sector,
MCHX,12,legacy_symbols_with_sector,
MCK,9,legacy_symbols_with_sector,
MCO,12,legacy_symbols_with_sector,
MCRB,10,legacy_symbols_with_sector,
MCRI,12,legacy_symbols_with_sector,
MCS,12,legacy_symbols_with_sector,
MCW,12,legacy_symbols_with_sector,
MCY,11,legacy_symbols_with_sector,
MD,10,legacy_symbols_with_sector,
MDA,3,legacy_symbols_with_sector,
MDAI,10,legacy_symbols_with_sector,
MDAIW,10,legacy_symbols_with_sector,
MDB,6,legacy_symbols_with_sector,
MDGL,10,legacy_symbols_with_sector,
MDIA,7,legacy_symbols_with_sector,
MDLZ,1,legacy_symbols_with_sector,
MDRR,11,legacy_symbols_with_sector,
MDT,10,legacy_symbols_with_sector,
MDU,12,legacy_symbols_with_sector,
MDV,11,legacy_symbols_with_sector,
MDWD,10,legacy_symbols_with_sector,
MDXG,10,legacy_symbols_with_sector,
MDXH,10,legacy_symbols_with_sector,
MEC,3,legacy_symbols_with_sector,
MED,1,legacy_symbols_with_sector,
MEDP,12,legacy_symbols_with_sector,
MEG,12,legacy_symbols_with_sector,
MEGI,12,legacy_symbols_with_sector,
MEGL,11,legacy_symbols_with_sector,
MEI,6,legacy_symbols_with_sector,
MELI,12,legacy_symbols_with_sector,
MEOH,5,legacy_symbols_with_sector,
MERC,3,legacy_symbols_with_sector,
MESO,10,legacy_symbols_with_sector,
MET,11,legacy_symbols_with_sector,
META,6,legacy_symbols_with_sector,
METC,4,legacy_symbols_with_sector,
MFA,11,legacy_symbols_with_sector,
MFC,11,legacy_symbols_with_sector,
MFG,11,legacy_symbols_with_sector,
MFI,6,legacy_symbols_with_sector,
MFIC,12,legacy_symbols_with_sector,
MFIN,11,legacy_symbols_with_sector,
MG,12,legacy_symbols_with_sector,
MGA,2,legacy_symbols_with_sector,
MGAM,12,legacy_symbols_with_sector,
MGEE,8,legacy_symbols_with_sector,
MGLD,11,legacy_symbols_with_sector,
MGM,12,legacy_symbols_with_sector,
MGN,1,legacy_symbols_with_sector,
MGNI,6,legacy_symbols_with_sector,
MGNX,10,legacy_symbols_with_sector,
MGPI,9,legacy_symbols_with_sector,
MGR,11,legacy_symbols_with_sector,
MGRB,11,legacy_symbols_with_sector,
MGRC,12,legacy_symbols_with_sector,
MGRD,11,legacy_symbols_with_sector,
MGTX,10,legacy_symbols_with_sector,
MGY,4,legacy_symbols_with_sector,
MGYR,11,legacy_symbols_with_sector,
MHH,12,legacy_symbols_with_sector,
MHK,1,legacy_symbols_with_sector,
MHLA,11,legacy_symbols_with_sector,
MHNC,11,legacy_symbols_with_sector,
MHO,12,legacy_symbols_with_sector,
MIDD,3,legacy_symbols_with_sector,
MIND,6,legacy_symbols_with_sector,
MIR,6,legacy_symbols_with_sector,
MIRM,10,legacy_symbols_with_sector,
MIST,10,legacy_symbols_with_sector,
MITK,6,legacy_symbols_with_sector,
MITQ,3,legacy_symbols_with_sector,
MITT,11,legacy_symbols_with_sector,
MKC,1,legacy_symbols_with_sector,
MKC-V,1,legacy_symbols_with_sector,
MKL,11,legacy_symbols_with_sector,
MKSI,6,legacy_symbols_with_sector,
MKTW,6,legacy_symbols_with_sector,
MKTX,11,legacy_symbols_with_sector,
MLAB,6,legacy_symbols_with_sector,
MLCO,12,legacy_symbols_with_sector,
MLGO,6,legacy_symbols_with_sector,
MLI,3,legacy_symbols_with_sector,
MLKN,3,legacy_symbols_with_sector,
MLM,12,legacy_symbols_with_sector,
MLP,11,legacy_symbols_with_sector,
MLPR,11,legacy_symbols_with_sector,
MLR,3,legacy_symbols_with_sector,
MLSS,10,legacy_symbols_with_sector,
MLTX,10,legacy_symbols_with_sector,
MMI,11,legacy_symbols_with_sector,
MMLP,9,legacy_symbols_with_sector,
MMM,10,legacy_symbols_with_sector,
MMS,12,legacy_symbols_with_sector,
MMSI,10,legacy_symbols_with_sector,
MMYT,12,legacy_symbols_with_sector,
MNDO,6,legacy_symbols_with_sector,
MNDY,6,legacy_symbols_with_sector,
MNKD,10,legacy_symbols_with_sector,
MNOV,10,legacy_symbols_with_sector,
MNPR,10,legacy_symbols_with_sector,
MNR,4,legacy_symbols_with_sector,
MNRO,12,legacy_symbols_with_sector,
MNSB,11,legacy_symbols_with_sector,
MNSBP,11,legacy_symbols_with_sector,
MNSO,9,legacy_symbols_with_sector,
MNST,1,legacy_symbols_with_sector,
MNTK,8,legacy_symbols_with_sector,
MNTS,3,legacy_symbols_with_sector,
MNTSW,3,legacy_symbols_with_sector,
MO,1,legacy_symbols_with_sector,
MOB,3,legacy_symbols_with_sector,
MOBBW,3,legacy_symbols_with_sector,
MOBQW,12,legacy_symbols_with_sector,
MOBXW,6,legacy_symbols_with_sector,
MOD,2,legacy_symbols_with_sector,
MODD,10,legacy_symbols_with_sector,
MOG-A,3,legacy_symbols_with_sector,
MOG-B,3,legacy_symbols_with_sector,
MOGU,12,legacy_symbols_with_sector,
MOH,11,legacy_symbols_with_sector,
MOLN,10,legacy_symbols_with_sector,
MOMO,6,legacy_symbols_with_sector,
MORN,11,legacy_symbols_with_sector,
MOS,5,legacy_symbols_with_sector,
MOV,3,legacy_symbols_with_sector,
MOVE,10,legacy_symbols_with_sector,
MP,12,legacy_symbols_with_sector,
MPAA,2,legacy_symbols_with_sector,
MPB,11,legacy_symbols_with_sector,
MPC,4,legacy_symbols_with_sector,
MPLX,12,legacy_symbols_with_sector,
MPT,11,legacy_symbols_with_sector,
MPTI,6,legacy_symbols_with_sector,
MPU,12,legacy_symbols_with_sector,
MPWR,6,legacy_symbols_with_sector,
MPX,3,legacy_symbols_with_sector,
MQ,6,legacy_symbols_with_sector,
MRAI,10,legacy_symbols_with_sector,
MRAM,6,legacy_symbols_with_sector,
MRBK,11,legacy_symbols_with_sector,
MRCC,12,legacy_symbols_with_sector,
MRCY,6,legacy_symbols_with_sector,
MRDN,6,legacy_symbols_with_sector,
MREO,10,legacy_symbols_with_sector,
MRK,10,legacy_symbols_with_sector,
MRKR,10,legacy_symbols_with_sector,
MRM,9,legacy_symbols_with_sector,
MRNA,10,legacy_symbols_with_sector,
MRNO,12,legacy_symbols_with_sector,
MRNOW,12,legacy_symbols_with_sector,
MRSH,11,legacy_symbols_with_sector,
MRT,12,legacy_symbols_with_sector,
MRTN,12,legacy_symbols_with_sector,
MRVI,10,legacy_symbols_with_sector,
MRVL,6,legacy_symbols_with_sector,
MRX,11,legacy_symbols_with_sector,
MS,11,legacy_symbols_with_sector,
MSA,10,legacy_symbols_with_sector,
MSAI,6,legacy_symbols_with_sector,
MSAIW,6,legacy_symbols_with_sector,
MSB,11,legacy_symbols_with_sector,
MSBI,11,legacy_symbols_with_sector,
MSBIP,11,legacy_symbols_with_sector,
MSC,12,legacy_symbols_with_sector,
MSCI,12,legacy_symbols_with_sector,
MSEX,8,legacy_symbols_with_sector,
MSFT,6,legacy_symbols_with_sector,
MSGM,6,legacy_symbols_with_sector,
MSGS,12,legacy_symbols_with_sector,
MSI,6,legacy_symbols_with_sector,
MSM,9,legacy_symbols_with_sector,
MSN,2,legacy_symbols_with_sector,
MSTR,11,legacy_symbols_with_sector,
MT,3,legacy_symbols_with_sector,
MTA,12,legacy_symbols_with_sector,
MTB,11,legacy_symbols_with_sector,
MTC,6,legacy_symbols_with_sector,
MTCH,6,legacy_symbols_with_sector,
MTD,6,legacy_symbols_with_sector,
MTDR,4,legacy_symbols_with_sector,
MTEK,6,legacy_symbols_with_sector,
MTEKW,6,legacy_symbols_with_sector,
MTEX,10,legacy_symbols_with_sector,
MTG,11,legacy_symbols_with_sector,
MTH,12,legacy_symbols_with_sector,
MTLS,6,legacy_symbols_with_sector,
MTN,12,legacy_symbols_with_sector,
MTNB,10,legacy_symbols_with_sector,
MTR,11,legacy_symbols_with_sector,
MTRN,3,legacy_symbols_with_sector,
MTRX,12,legacy_symbols_with_sector,
MTSI,6,legacy_symbols_with_sector,
MTUL,11,legacy_symbols_with_sector,
MTUS,3,legacy_symbols_with_sector,
MTVA,10,legacy_symbols_with_sector,
MTW,3,legacy_symbols_with_sector,
MTX,5,legacy_symbols_with_sector,
MTZ,12,legacy_symbols_with_sector,
MU,6,legacy_symbols_with_sector,
MUFG,11,legacy_symbols_with_sector,
MUR,4,legacy_symbols_with_sector,
MUSA,9,legacy_symbols_with_sector,
MUX,12,legacy_symbols_with_sector,
MVBF,11,legacy_symbols_with_sector,
MVIS,6,legacy_symbols_with_sector,
MVO,4,legacy_symbols_with_sector,
MVRL,11,legacy_symbols_with_sector,
MVST,6,legacy_symbols_with_sector,
MVSTW,6,legacy_symbols_with_sector,
MWA,3,legacy_symbols_with_sector,
MWG,2,legacy_symbols_with_sector,
MX,6,legacy_symbols_with_sector,
MXC,4,legacy_symbols_with_sector,
MXCT,12,legacy_symbols_with_sector,
MXL,6,legacy_symbols_with_sector,
MYE,3,legacy_symbols_with_sector,
MYFW,11,legacy_symbols_with_sector,
MYGN,10,legacy_symbols_with_sector,
MYND,6,legacy_symbols_with_sector,
MYO,10,legacy_symbols_with_sector,
MYPS,6,legacy_symbols_with_sector,
MYRG,12,legacy_symbols_with_sector,
MYSE,7,legacy_symbols_with_sector,
MYSEW,7,legacy_symbols_with_sector,
MYSZ,6,legacy_symbols_with_sector,
MZTI,1,legacy_symbols_with_sector,
NAAS,9,legacy_symbols_with_sector,
NABL,6,legacy_symbols_with_sector,
NAGE,10,legacy_symbols_with_sector,
NAII,10,legacy_symbols_with_sector,
NAK,12,legacy_symbols_with_sector,
NAMS,10,legacy_symbols_with_sector,
NAMSW,10,legacy_symbols_with_sector,
NAT,12,legacy_symbols_with_sector,
NATH,9,legacy_symbols_with_sector,
NATL,6,legacy_symbols_with_sector,
NATR,10,legacy_symbols_with_sector,
NAUT,6,legacy_symbols_with_sector,
NAVI,11,legacy_symbols_with_sector,
NB,12,legacy_symbols_with_sector,
NBHC,11,legacy_symbols_with_sector,
NBIS,6,legacy_symbols_with_sector,
NBIX,10,legacy_symbols_with_sector,
NBP,10,legacy_symbols_with_sector,
NBR,4,legacy_symbols_with_sector,
NBTB,11,legacy_symbols_with_sector,
NBTX,10,legacy_symbols_with_sector,
NBXG,12,legacy_symbols_with_sector,
NC,4,legacy_symbols_with_sector,
NCEL,10,legacy_symbols_with_sector,
NCI,1,legacy_symbols_with_sector,
NCLH,12,legacy_symbols_with_sector,
NCMI,12,legacy_symbols_with_sector,
NCNA,10,legacy_symbols_with_sector,
NCNO,6,legacy_symbols_with_sector,
NCPL,11,legacy_symbols_with_sector,
NCPLW,11,legacy_symbols_with_sector,
NCRA,1,legacy_symbols_with_sector,
NCSM,4,legacy_symbols_with_sector,
NCT,12,legacy_symbols_with_sector,
NCTY,11,legacy_symbols_with_sector,
NDAQ,11,legacy_symbols_with_sector,
NDLS,9,legacy_symbols_with_sector,
NDMO,12,legacy_symbols_with_sector,
NDRA,10,legacy_symbols_with_sector,
NDSN,3,legacy_symbols_with_sector,
NE,4,legacy_symbols_with_sector,
NECB,11,legacy_symbols_with_sector,
NEE,8,legacy_symbols_with_sector,
NEGG,9,legacy_symbols_with_sector,
NEM,12,legacy_symbols_with_sector,
NEN,11,legacy_symbols_with_sector,
NEO,12,legacy_symbols_with_sector,
NEOG,10,legacy_symbols_with_sector,
NEON,6,legacy_symbols_with_sector,
NEOV,6,legacy_symbols_with_sector,
NEOVW,6,legacy_symbols_with_sector,
NEPH,10,legacy_symbols_with_sector,
NERV,10,legacy_symbols_with_sector,
NESR,4,legacy_symbols_with_sector,
NET,6,legacy_symbols_with_sector,
NEU,5,legacy_symbols_with_sector,
NEWP,12,legacy_symbols_with_sector,
NEWT,11,legacy_symbols_with_sector,
NEWTI,11,legacy_symbols_with_sector,
NEXA,12,legacy_symbols_with_sector,
NEXN,6,legacy_symbols_with_sector,
NEXR,9,legacy_symbols_with_sector,
NEXRW,9,legacy_symbols_with_sector,
NEXT,8,legacy_symbols_with_sector,
NFBK,11,legacy_symbols_with_sector,
NFE,8,legacy_symbols_with_sector,
NFG,8,legacy_symbols_with_sector,
NFGC,12,legacy_symbols_with_sector,
NFLX,12,legacy_symbols_with_sector,
NG,12,legacy_symbols_with_sector,
NGD,12,legacy_symbols_with_sector,
NGG,8,legacy_symbols_with_sector,
NGL,8,legacy_symbols_with_sector,
NGNE,10,legacy_symbols_with_sector,
NGS,4,legacy_symbols_with_sector,
NGVC,9,legacy_symbols_with_sector,
NGVT,5,legacy_symbols_with_sector,
NHC,10,legacy_symbols_with_sector,
NHI,11,legacy_symbols_with_sector,
NHPAP,11,legacy_symbols_with_sector,
NHPBP,11,legacy_symbols_with_sector,
NHTC,9,legacy_symbols_with_sector,
NI,8,legacy_symbols_with_sector,
NIC,11,legacy_symbols_with_sector,
NICE,6,legacy_symbols_with_sector,
NINE,4,legacy_symbols_with_sector,
NIO,2,legacy_symbols_with_sector,
NIU,2,legacy_symbols_with_sector,
NIXX,6,legacy_symbols_with_sector,
NIXXW,6,legacy_symbols_with_sector,
NJR,8,legacy_symbols_with_sector,
NKE,3,legacy_symbols_with_sector,
NKSH,11,legacy_symbols_with_sector,
NKTR,10,legacy_symbols_with_sector,
NKTX,10,legacy_symbols_with_sector,
NL,5,legacy_symbols_with_sector,
NLY,11,legacy_symbols_with_sector,
NMAI,12,legacy_symbols_with_sector,
NMCO,12,legacy_symbols_with_sector,
NMFC,12,legacy_symbols_with_sector,
NMG,12,legacy_symbols_with_sector,
NMIH,11,legacy_symbols_with_sector,
NMKBP,8,legacy_symbols_with_sector,
NMM,12,legacy_symbols_with_sector,
NMR,11,legacy_symbols_with_sector,
NMRK,11,legacy_symbols_with_sector,
NMTC,10,legacy_symbols_with_sector,
NN,6,legacy_symbols_with_sector,
NNAVW,6,legacy_symbols_with_sector,
NNBR,3,legacy_symbols_with_sector,
NNDM,6,legacy_symbols_with_sector,
NNI,11,legacy_symbols_with_sector,
NNN,11,legacy_symbols_with_sector,
NNOX,10,legacy_symbols_with_sector,
NNVC,10,legacy_symbols_with_sector,
NOA,4,legacy_symbols_with_sector,
NOAH,11,legacy_symbols_with_sector,
NOC,6,legacy_symbols_with_sector,
NODK,11,legacy_symbols_with_sector,
NOG,4,legacy_symbols_with_sector,
NOK,6,legacy_symbols_with_sector,
NOMD,1,legacy_symbols_with_sector,
NORD,12,legacy_symbols_with_sector,
NOTV,12,legacy_symbols_with_sector,
NOV,3,legacy_symbols_with_sector,
NOVT,6,legacy_symbols_with_sector,
NOW,6,legacy_symbols_with_sector,
NP,11,legacy_symbols_with_sector,
NPCE,10,legacy_symbols_with_sector,
NPCT,12,legacy_symbols_with_sector,
NPFD,12,legacy_symbols_with_sector,
NPK,3,legacy_symbols_with_sector,
NPKI,12,legacy_symbols_with_sector,
NPO,3,legacy_symbols_with_sector,
NPWR,3,legacy_symbols_with_sector,
NRC,12,legacy_symbols_with_sector,
NRDS,6,legacy_symbols_with_sector,
NRDY,12,legacy_symbols_with_sector,
NREF,11,legacy_symbols_with_sector,
NRG,8,legacy_symbols_with_sector,
NRGD,11,legacy_symbols_with_sector,
NRGU,11,legacy_symbols_with_sector,
NRGV,6,legacy_symbols_with_sector,
NRIM,11,legacy_symbols_with_sector,
NRIX,10,legacy_symbols_with_sector,
NRP,4,legacy_symbols_with_sector,
NRSN,10,legacy_symbols_with_sector,
NRSNW,10,legacy_symbols_with_sector,
NRT,11,legacy_symbols_with_sector,
NRUC,11,legacy_symbols_with_sector,
NRXP,10,legacy_symbols_with_sector,
NRXPW,10,legacy_symbols_with_sector,
NSA,11,legacy_symbols_with_sector,
NSC,12,legacy_symbols_with_sector,
NSIT,9,legacy_symbols_with_sector,
NSP,12,legacy_symbols_with_sector,
NSPR,10,legacy_symbols_with_sector,
NSSC,6,legacy_symbols_with_sector,
NSTS,11,legacy_symbols_with_sector,
NSYS,6,legacy_symbols_with_sector,
NTAP,6,legacy_symbols_with_sector,
NTB,11,legacy_symbols_with_sector,
NTCT,6,legacy_symbols_with_sector,
NTES,6,legacy_symbols_with_sector,
NTGR,6,legacy_symbols_with_sector,
NTIC,3,legacy_symbols_with_sector,
NTIP,11,legacy_symbols_with_sector,
NTLA,10,legacy_symbols_with_sector,
NTNX,6,legacy_symbols_with_sector,
NTR,5,legacy_symbols_with_sector,
NTRA,10,legacy_symbols_with_sector,
NTRB,10,legacy_symbols_with_sector,
NTRBW,10,legacy_symbols_with_sector,
NTRP,12,legacy_symbols_with_sector,
NTRS,11,legacy_symbols_with_sector,
NTRSO,11,legacy_symbols_with_sector,
NTST,11,legacy_symbols_with_sector,
NTWK,6,legacy_symbols_with_sector,
NTZ,2,legacy_symbols_with_sector,
NU,11,legacy_symbols_with_sector,
NUE,3,legacy_symbols_with_sector,
NUS,9,legacy_symbols_with_sector,
NUTR,12,legacy_symbols_with_sector,
NUTX,12,legacy_symbols_with_sector,
NUVB,10,legacy_symbols_with_sector,
NUVL,10,legacy_symbols_with_sector,
NUWE,10,legacy_symbols_with_sector,
NVAX,10,legacy_symbols_with_sector,
NVCR,10,legacy_symbols_with_sector,
NVCT,10,legacy_symbols_with_sector,
NVDA,6,legacy_symbols_with_sector,
NVEC,6,legacy_symbols_with_sector,
NVGS,12,legacy_symbols_with_sector,
NVMI,6,legacy_symbols_with_sector,
NVNO,10,legacy_symbols_with_sector,
NVO,10,legacy_symbols_with_sector,
NVR,12,legacy_symbols_with_sector,
NVRI,12,legacy_symbols_with_sector,
NVS,10,legacy_symbols_with_sector,
NVST,10,legacy_symbols_with_sector,
NVT,3,legacy_symbols_with_sector,
NVTS,6,legacy_symbols_with_sector,
NVVE,3,legacy_symbols_with_sector,
NVX,6,legacy_symbols_with_sector,
NWBI,11,legacy_symbols_with_sector,
NWE,8,legacy_symbols_with_sector,
NWFL,11,legacy_symbols_with_sector,
NWG,11,legacy_symbols_with_sector,
NWL,3,legacy_symbols_with_sector,
NWN,8,legacy_symbols_with_sector,
NWPX,3,legacy_symbols_with_sector,
NWS,1,legacy_symbols_with_sector,
NWSA,1,legacy_symbols_with_sector,
NX,3,legacy_symbols_with_sector,
NXDR,6,legacy_symbols_with_sector,
NXDT,11,legacy_symbols_with_sector,
NXE,12,legacy_symbols_with_sector,
NXG,12,legacy_symbols_with_sector,
NXGL,10,legacy_symbols_with_sector,
NXGLW,10,legacy_symbols_with_sector,
NXL,10,legacy_symbols_with_sector,
NXPI,6,legacy_symbols_with_sector,
NXPL,7,legacy_symbols_with_sector,
NXPLW,7,legacy_symbols_with_sector,
NXRT,11,legacy_symbols_with_sector,
NXST,7,legacy_symbols_with_sector,
NXTC,10,legacy_symbols_with_sector,
NXTS,5,legacy_symbols_with_sector,
NXTT,6,legacy_symbols_with_sector,
NXXT,9,legacy_symbols_with_sector,
NYAX,6,legacy_symbols_with_sector,
NYC,11,legacy_symbols_with_sector,
NYT,1,legacy_symbols_with_sector,
NYXH,10,legacy_symbols_with_sector,
O,11,legacy_symbols_with_sector,
OABI,12,legacy_symbols_with_sector,
OABIW,12,legacy_symbols_with_sector,
OBDC,12,legacy_symbols_with_sector,
OBE,4,legacy_symbols_with_sector,
OBIO,10,legacy_symbols_with_sector,
OBK,11,legacy_symbols_with_sector,
OBT,11,legacy_symbols_with_sector,
OC,3,legacy_symbols_with_sector,
OCC,3,legacy_symbols_with_sector,
OCCI,12,legacy_symbols_with_sector,
OCCIN,12,legacy_symbols_with_sector,
OCCIO,12,legacy_symbols_with_sector,
OCFC,11,legacy_symbols_with_sector,
OCG,12,legacy_symbols_with_sector,
OCGN,10,legacy_symbols_with_sector,
OCSL,12,legacy_symbols_with_sector,
OCUL,10,legacy_symbols_with_sector,
ODC,2,legacy_symbols_with_sector,
ODFL,12,legacy_symbols_with_sector,
ODV,12,legacy_symbols_with_sector,
OEC,5,legacy_symbols_with_sector,
OESX,2,legacy_symbols_with_sector,
OFG,11,legacy_symbols_with_sector,
OFIX,10,legacy_symbols_with_sector,
OFLX,3,legacy_symbols_with_sector,
OFS,12,legacy_symbols_with_sector,
OFSSH,12,legacy_symbols_with_sector,
OGCP,11,legacy_symbols_with_sector,
OGE,8,legacy_symbols_with_sector,
OGEN,10,legacy_symbols_with_sector,
OGI,10,legacy_symbols_with_sector,
OGN,10,legacy_symbols_with_sector,
OGS,8,legacy_symbols_with_sector,
OHI,11,legacy_symbols_with_sector,
OI,3,legacy_symbols_with_sector,
OII,4,legacy_symbols_with_sector,
OIS,3,legacy_symbols_with_sector,
OKE,8,legacy_symbols_with_sector,
OKLO,8,legacy_symbols_with_sector,
OKTA,6,legacy_symbols_with_sector,
OKYO,10,legacy_symbols_with_sector,
OLB,12,legacy_symbols_with_sector,
OLED,6,legacy_symbols_with_sector,
OLLI,9,legacy_symbols_with_sector,
OLMA,10,legacy_symbols_with_sector,
OLN,5,legacy_symbols_with_sector,
OLOX,9,legacy_symbols_with_sector,
OLP,11,legacy_symbols_with_sector,
OLPX,5,legacy_symbols_with_sector,
OM,10,legacy_symbols_with_sector,
OMAB,12,legacy_symbols_with_sector,
OMC,12,legacy_symbols_with_sector,
OMCL,6,legacy_symbols_with_sector,
OMER,10,legacy_symbols_with_sector,
OMEX,12,legacy_symbols_with_sector,
OMF,11,legacy_symbols_with_sector,
ON,6,legacy_symbols_with_sector,
ONB,11,legacy_symbols_with_sector,
ONBPO,11,legacy_symbols_with_sector,
ONBPP,11,legacy_symbols_with_sector,
ONC,10,legacy_symbols_with_sector,
ONCO,10,legacy_symbols_with_sector,
ONCY,10,legacy_symbols_with_sector,
ONDS,6,legacy_symbols_with_sector,
ONEW,9,legacy_symbols_with_sector,
ONFO,6,legacy_symbols_with_sector,
ONFOW,6,legacy_symbols_with_sector,
ONIT,11,legacy_symbols_with_sector,
ONL,11,legacy_symbols_with_sector,
ONMD,12,legacy_symbols_with_sector,
ONMDW,12,legacy_symbols_with_sector,
ONON,3,legacy_symbols_with_sector,
ONTF,6,legacy_symbols_with_sector,
ONTO,6,legacy_symbols_with_sector,
OOMA,6,legacy_symbols_with_sector,
OPAD,11,legacy_symbols_with_sector,
OPAL,8,legacy_symbols_with_sector,
OPBK,11,legacy_symbols_with_sector,
OPCH,10,legacy_symbols_with_sector,
OPEN,11,legacy_symbols_with_sector,
OPFI,11,legacy_symbols_with_sector,
OPHC,11,legacy_symbols_with_sector,
OPK,10,legacy_symbols_with_sector,
OPLN,9,legacy_symbols_with_sector,
OPRA,6,legacy_symbols_with_sector,
OPRT,11,legacy_symbols_with_sector,
OPRX,12,legacy_symbols_with_sector,
OPTEY,10,legacy_symbols_with_sector,
OPTT,8,legacy_symbols_with_sector,
OPTU,7,legacy_symbols_with_sector,
OPTX,6,legacy_symbols_with_sector,
OPTXW,6,legacy_symbols_with_sector,
OPXS,6,legacy_symbols_with_sector,
OPY,11,legacy_symbols_with_sector,
OR,12,legacy_symbols_with_sector,
ORA,8,legacy_symbols_with_sector,
ORBS,11,legacy_symbols_with_sector,
ORC,11,legacy_symbols_with_sector,
ORCL,6,legacy_symbols_with_sector,
ORGN,5,legacy_symbols_with_sector,
ORGNW,5,legacy_symbols_with_sector,
ORGO,10,legacy_symbols_with_sector,
ORI,11,legacy_symbols_with_sector,
ORIC,10,legacy_symbols_with_sector,
ORIO,11,legacy_symbols_with_sector,
ORKA,10,legacy_symbols_with_sector,
ORLA,12,legacy_symbols_with_sector,
ORLY,9,legacy_symbols_with_sector,
ORMP,10,legacy_symbols_with_sector,
ORN,12,legacy_symbols_with_sector,
ORRF,11,legacy_symbols_with_sector,
OSBC,11,legacy_symbols_with_sector,
OSCR,11,legacy_symbols_with_sector,
OSG,11,legacy_symbols_with_sector,
OSIS,6,legacy_symbols_with_sector,
OSK,2,legacy_symbols_with_sector,
OSPN,6,legacy_symbols_with_sector,
OSS,6,legacy_symbols_with_sector,
OST,6,legacy_symbols_with_sector,
OSUR,10,legacy_symbols_with_sector,
OSW,12,legacy_symbols_with_sector,
OTEX,6,legacy_symbols_with_sector,
OTIS,3,legacy_symbols_with_sector,
