symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
SGDM,2014,2022,alpha_vantage_listing_status,ETF,Active,SGDM,SGDM,SGDM,plain,False
SGF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SGF,SGF,SGF,plain,False
SGG,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,SGG,SGG,SGG,plain,False
SGL,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SGL,SGL,SGL,plain,False
SGOL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SGOL,SGOL,SGOL,plain,False
SGOV,2020,2022,alpha_vantage_listing_status,ETF,Active,SGOV,SGOV,SGOV,plain,False
SGQI,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SGQI,SGQI,SGQI,plain,False
SH,2010,2022,alpha_vantage_listing_status,ETF,Active,SH,SH,SH,plain,False
SHAG,2017,2022,alpha_vantage_listing_status,ETF,Active,SHAG,SHAG,SHAG,plain,False
SHDG,2022,2022,alpha_vantage_listing_status,ETF,Active,SHDG,SHDG,SHDG,plain,False
SHE,2016,2022,alpha_vantage_listing_status,ETF,Active,SHE,SHE,SHE,plain,False
SHLD,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SHLD,SHLD,SHLD,plain,False
SHM,2010,2022,alpha_vantage_listing_status,ETF,Active,SHM,SHM,SHM,plain,False
SHNY,2016,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SHNY,SHNY,SHNY,plain,False
SHOC,2022,2022,alpha_vantage_listing_status,ETF,Active,SHOC,SHOC,SHOC,plain,False
SHPP,2022,2022,alpha_vantage_listing_status,ETF,Active,SHPP,SHPP,SHPP,plain,False
SHRY,2017,2022,alpha_vantage_listing_status,ETF,Active,SHRY,SHRY,SHRY,plain,False
SHUS,2021,2022,alpha_vantage_listing_status,ETF,Active,SHUS,SHUS,SHUS,plain,False
SHV,2010,2022,alpha_vantage_listing_status,ETF,Active,SHV,SHV,SHV,plain,False
SHY,2010,2022,alpha_vantage_listing_status,ETF,Active,SHY,SHY,SHY,plain,False
SHYD,2014,2022,alpha_vantage_listing_status,ETF,Active,SHYD,SHYD,SHYD,plain,False
SHYG,2013,2022,alpha_vantage_listing_status,ETF,Active,SHYG,SHYG,SHYG,plain,False
SHYL,2018,2022,alpha_vantage_listing_status,ETF,Active,SHYL,SHYL,SHYL,plain,False
SHYM,2021,2022,alpha_vantage_listing_status,ETF,Active,SHYM,SHYM,SHYM,plain,False
SICK,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SICK,SICK,SICK,plain,False
SIFI,2010,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,SIFI,SIFI,SIFI,plain,False
SIHY,2021,2022,alpha_vantage_listing_status,ETF,Active,SIHY,SIHY,SIHY,plain,False
SIJ,2010,2022,alpha_vantage_listing_status,ETF,Active,SIJ,SIJ,SIJ,plain,False
SIL,2010,2022,alpha_vantage_listing_status,ETF,Active,SIL,SIL,SIL,plain,False
SILJ,2012,2022,alpha_vantage_listing_status,ETF,Active,SILJ,SILJ,SILJ,plain,False
SILX,2021,2022,alpha_vantage_listing_status,ETF,Active,SILX,SILX,SILX,plain,False
SIMS,2017,2022,alpha_vantage_listing_status,ETF,Active,SIMS,SIMS,SIMS,plain,False
SINF,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SINF,SINF,SINF,plain,False
SINV,2021,2021,alpha_vantage_listing_status,ETF,Active,SINV,SINV,SINV,plain,False
SIO,2022,2022,alpha_vantage_listing_status,ETF,Active,SIO,SIO,SIO,plain,False
SIPE,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SIPE,SIPE,SIPE,plain,False
SIVR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SIVR,SIVR,SIVR,plain,False
SIXA,2020,2022,alpha_vantage_listing_status,ETF,Active,SIXA,SIXA,SIXA,plain,False
SIXH,2020,2022,alpha_vantage_listing_status,ETF,Active,SIXH,SIXH,SIXH,plain,False
SIXJ,2022,2022,alpha_vantage_listing_status,ETF,Active,SIXJ,SIXJ,SIXJ,plain,False
SIXL,2020,2022,alpha_vantage_listing_status,ETF,Active,SIXL,SIXL,SIXL,plain,False
SIXO,2021,2022,alpha_vantage_listing_status,ETF,Active,SIXO,SIXO,SIXO,plain,False
SIXS,2020,2022,alpha_vantage_listing_status,ETF,Active,SIXS,SIXS,SIXS,plain,False
SIZ,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SIZ,SIZ,SIZ,plain,False
SIZE,2013,2022,alpha_vantage_listing_status,ETF,Active,SIZE,SIZE,SIZE,plain,False
SJB,2011,2022,alpha_vantage_listing_status,ETF,Active,SJB,SJB,SJB,plain,False
SJF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SJF,SJF,SJF,plain,False
SJH,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SJH,SJH,SJH,plain,False
SJL,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SJL,SJL,SJL,plain,False
SJNK,2012,2022,alpha_vantage_listing_status,ETF,Active,SJNK,SJNK,SJNK,plain,False
SKF,2010,2022,alpha_vantage_listing_status,ETF,Active,SKF,SKF,SKF,plain,False
SKK,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,SKK,SKK,SKK,plain,False
SKOR,2014,2022,alpha_vantage_listing_status,ETF,Active,SKOR,SKOR,SKOR,plain,False
SKYU,2021,2022,alpha_vantage_listing_status,ETF,Active,SKYU,SKYU,SKYU,plain,False
SKYY,2011,2022,alpha_vantage_listing_status,ETF,Active,SKYY,SKYY,SKYY,plain,False
SLDR,2016,2021,alpha_vantage_listing_status,ETF,Delisted,SLDR,SLDR,SLDR,plain,False
SLIM,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SLIM,SLIM,SLIM,plain,False
SLOW,2016,2021,alpha_vantage_listing_status,ETF,Delisted,SLOW,SLOW,SLOW,plain,False
SLQD,2013,2022,alpha_vantage_listing_status,ETF,Active,SLQD,SLQD,SLQD,plain,False
SLT,2018,2021,alpha_vantage_listing_status,ETF,Active,SLT,SLT,SLT,plain,False
SLV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SLV,SLV,SLV,plain,False
SLVO,2013,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SLVO,SLVO,SLVO,plain,False
SLVP,2012,2022,alpha_vantage_listing_status,ETF,Active,SLVP,SLVP,SLVP,plain,False
SLVR,2021,2022,alpha_vantage_listing_status,ETF,Active,SLVR,SLVR,SLVR,plain,False
SLX,2010,2022,alpha_vantage_listing_status,ETF,Active,SLX,SLX,SLX,plain,False
SLY,2010,2022,alpha_vantage_listing_status,ETF,Active,SLY,SLY,SLY,plain,False
SLYG,2010,2022,alpha_vantage_listing_status,ETF,Active,SLYG,SLYG,SLYG,plain,False
SLYV,2010,2022,alpha_vantage_listing_status,ETF,Active,SLYV,SLYV,SLYV,plain,False
SMB,2010,2022,alpha_vantage_listing_status,ETF,Active,SMB,SMB,SMB,plain,False
SMCP,2015,2022,alpha_vantage_listing_status,ETF,Active,SMCP,SMCP,SMCP,plain,False
SMD,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SMD,SMD,SMD,plain,False
SMDD,2010,2022,alpha_vantage_listing_status,ETF,Active,SMDD,SMDD,SMDD,plain,False
SMDV,2015,2022,alpha_vantage_listing_status,ETF,Active,SMDV,SMDV,SMDV,plain,False
SMDY,2020,2022,alpha_vantage_listing_status,ETF,Active,SMDY,SMDY,SMDY,plain,False
SMEZ,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SMEZ,SMEZ,SMEZ,plain,False
SMH,2010,2022,alpha_vantage_listing_status,ETF,Active,SMH,SMH,SMH,plain,False
SMHB,2018,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SMHB,SMHB,SMHB,plain,False
SMHD,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SMHD,SMHD,SMHD,plain,False
SMI,2021,2022,alpha_vantage_listing_status,ETF,Active,SMI,SMI,SMI,plain,False
SMIG,2021,2022,alpha_vantage_listing_status,ETF,Active,SMIG,SMIG,SMIG,plain,False
SMIN,2012,2022,alpha_vantage_listing_status,ETF,Active,SMIN,SMIN,SMIN,plain,False
SMK,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SMK,SMK,SMK,plain,False
SMLE,2021,2022,alpha_vantage_listing_status,ETF,Active,SMLE,SMLE,SMLE,plain,False
SMLF,2015,2022,alpha_vantage_listing_status,ETF,Active,SMLF,SMLF,SMLF,plain,False
SMLL,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SMLL,SMLL,SMLL,plain,False
SMLV,2013,2022,alpha_vantage_listing_status,ETF,Active,SMLV,SMLV,SMLV,plain,False
SMM,2012,2021,alpha_vantage_listing_status,ETF,Active,SMM,SMM,SMM,plain,False
SMMD,2017,2022,alpha_vantage_listing_status,ETF,Active,SMMD,SMMD,SMMD,plain,False
SMMU,2010,2022,alpha_vantage_listing_status,ETF,Active,SMMU,SMMU,SMMU,plain,False
SMMV,2016,2022,alpha_vantage_listing_status,ETF,Active,SMMV,SMMV,SMMV,plain,False
SMN,2010,2022,alpha_vantage_listing_status,ETF,Active,SMN,SMN,SMN,plain,False
SMOG,2010,2022,alpha_vantage_listing_status,ETF,Active,SMOG,SMOG,SMOG,plain,False
SMOT,2022,2022,alpha_vantage_listing_status,ETF,Active,SMOT,SMOT,SMOT,plain,False
SNLN,2012,2022,alpha_vantage_listing_status,ETF,Active,SNLN,SNLN,SNLN,plain,False
SNPD,2022,2022,alpha_vantage_listing_status,ETF,Active,SNPD,SNPD,SNPD,plain,False
SNPE,2019,2022,alpha_vantage_listing_status,ETF,Active,SNPE,SNPE,SNPE,plain,False
SNPG,2022,2022,alpha_vantage_listing_status,ETF,Active,SNPG,SNPG,SNPG,plain,False
SNSR,2016,2022,alpha_vantage_listing_status,ETF,Active,SNSR,SNSR,SNSR,plain,False
SNUG,2020,2021,alpha_vantage_listing_status,ETF,Active,SNUG,SNUG,SNUG,plain,False
SOCL,2011,2022,alpha_vantage_listing_status,ETF,Active,SOCL,SOCL,SOCL,plain,False
SOGU,2021,2022,alpha_vantage_listing_status,ETF,Active,SOGU,SOGU,SOGU,plain,False
SOIL,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SOIL,SOIL,SOIL,plain,False
SOLR,2020,2022,alpha_vantage_listing_status,ETF,Active,SOLR,SOLR,SOLR,plain,False
SOP,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SOP,SOP,SOP,plain,False
SOR,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SOR,SOR,SOR,plain,False
SOXL,2010,2022,alpha_vantage_listing_status,ETF,Active,SOXL,SOXL,SOXL,plain,False
SOXQ,2021,2022,alpha_vantage_listing_status,ETF,Active,SOXQ,SOXQ,SOXQ,plain,False
SOXS,2010,2022,alpha_vantage_listing_status,ETF,Active,SOXS,SOXS,SOXS,plain,False
SOXX,2010,2022,alpha_vantage_listing_status,ETF,Active,SOXX,SOXX,SOXX,plain,False
SOYB,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SOYB,SOYB,SOYB,plain,False
SPAB,2010,2022,alpha_vantage_listing_status,ETF,Active,SPAB,SPAB,SPAB,plain,False
SPAK,2020,2021,alpha_vantage_listing_status,ETF,Active,SPAK,SPAK,SPAK,plain,False
SPAQ,2021,2022,alpha_vantage_listing_status,ETF,Active,SPAQ,SPAQ,SPAQ,plain,False
SPAX,2021,2022,alpha_vantage_listing_status,ETF,Active,SPAX,SPAX,SPAX,plain,False
SPBC,2010,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,SPBC,SPBC,SPBC,plain,False
SPBO,2011,2022,alpha_vantage_listing_status,ETF,Active,SPBO,SPBO,SPBO,plain,False
SPCK,2020,2022,alpha_vantage_listing_status,ETF,Active,SPCK,SPCK,SPCK,plain,False
SPCZ,2022,2022,alpha_vantage_listing_status,ETF,Active,SPCZ,SPCZ,SPCZ,plain,False
SPD,2020,2022,alpha_vantage_listing_status,ETF,Active,SPD,SPD,SPD,plain,False
SPDN,2016,2022,alpha_vantage_listing_status,ETF,Active,SPDN,SPDN,SPDN,plain,False
SPDV,2017,2022,alpha_vantage_listing_status,ETF,Active,SPDV,SPDV,SPDV,plain,False
SPDW,2010,2022,alpha_vantage_listing_status,ETF,Active,SPDW,SPDW,SPDW,plain,False
SPE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SPE,SPE,SPE,plain,False
SPEM,2010,2022,alpha_vantage_listing_status,ETF,Active,SPEM,SPEM,SPEM,plain,False
SPEU,2010,2022,alpha_vantage_listing_status,ETF,Active,SPEU,SPEU,SPEU,plain,False
SPFF,2012,2022,alpha_vantage_listing_status,ETF,Active,SPFF,SPFF,SPFF,plain,False
SPGH,2016,2021,alpha_vantage_listing_status,ETF,Delisted,SPGH,SPGH,SPGH,plain,False
SPGM,2012,2022,alpha_vantage_listing_status,ETF,Active,SPGM,SPGM,SPGM,plain,False
SPGP,2011,2022,alpha_vantage_listing_status,ETF,Active,SPGP,SPGP,SPGP,plain,False
SPHB,2011,2022,alpha_vantage_listing_status,ETF,Active,SPHB,SPHB,SPHB,plain,False
SPHD,2012,2022,alpha_vantage_listing_status,ETF,Active,SPHD,SPHD,SPHD,plain,False
SPHQ,2010,2022,alpha_vantage_listing_status,ETF,Active,SPHQ,SPHQ,SPHQ,plain,False
SPHY,2012,2022,alpha_vantage_listing_status,ETF,Active,SPHY,SPHY,SPHY,plain,False
SPIB,2010,2022,alpha_vantage_listing_status,ETF,Active,SPIB,SPIB,SPIB,plain,False
SPIP,2010,2022,alpha_vantage_listing_status,ETF,Active,SPIP,SPIP,SPIP,plain,False
SPKX,2022,2022,alpha_vantage_listing_status,ETF,Active,SPKX,SPKX,SPKX,plain,False
SPKY,2022,2022,alpha_vantage_listing_status,ETF,Active,SPKY,SPKY,SPKY,plain,False
SPLB,2010,2022,alpha_vantage_listing_status,ETF,Active,SPLB,SPLB,SPLB,plain,False
SPLV,2011,2022,alpha_vantage_listing_status,ETF,Active,SPLV,SPLV,SPLV,plain,False
SPLX,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SPLX,SPLX,SPLX,plain,False
SPLZ,2017,2021,alpha_vantage_listing_status,ETF,Delisted,SPLZ,SPLZ,SPLZ,plain,False
SPMB,2010,2022,alpha_vantage_listing_status,ETF,Active,SPMB,SPMB,SPMB,plain,False
SPMD,2010,2022,alpha_vantage_listing_status,ETF,Active,SPMD,SPMD,SPMD,plain,False
SPMO,2015,2022,alpha_vantage_listing_status,ETF,Active,SPMO,SPMO,SPMO,plain,False
SPMV,2017,2022,alpha_vantage_listing_status,ETF,Active,SPMV,SPMV,SPMV,plain,False
SPPP,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SPPP,SPPP,SPPP,plain,False
SPQQ,2020,2021,alpha_vantage_listing_status,ETF,Active,SPQQ,SPQQ,SPQQ,plain,False
SPRE,2020,2022,alpha_vantage_listing_status,ETF,Active,SPRE,SPRE,SPRE,plain,False
SPRX,2021,2022,alpha_vantage_listing_status,ETF,Active,SPRX,SPRX,SPRX,plain,False
SPSB,2010,2022,alpha_vantage_listing_status,ETF,Active,SPSB,SPSB,SPSB,plain,False
SPSK,2019,2022,alpha_vantage_listing_status,ETF,Active,SPSK,SPSK,SPSK,plain,False
SPSM,2013,2022,alpha_vantage_listing_status,ETF,Active,SPSM,SPSM,SPSM,plain,False
SPTI,2010,2022,alpha_vantage_listing_status,ETF,Active,SPTI,SPTI,SPTI,plain,False
SPTL,2010,2022,alpha_vantage_listing_status,ETF,Active,SPTL,SPTL,SPTL,plain,False
SPTM,2010,2022,alpha_vantage_listing_status,ETF,Active,SPTM,SPTM,SPTM,plain,False
SPTS,2011,2022,alpha_vantage_listing_status,ETF,Active,SPTS,SPTS,SPTS,plain,False
SPUC,2020,2022,alpha_vantage_listing_status,ETF,Active,SPUC,SPUC,SPUC,plain,False
SPUN,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SPUN,SPUN,SPUN,plain,False
SPUS,2019,2022,alpha_vantage_listing_status,ETF,Active,SPUS,SPUS,SPUS,plain,False
SPUU,2014,2022,alpha_vantage_listing_status,ETF,Active,SPUU,SPUU,SPUU,plain,False
SPVM,2011,2022,alpha_vantage_listing_status,ETF,Active|Delisted,SPVM,SPVM,SPVM,plain,False
SPXB,2018,2022,alpha_vantage_listing_status,ETF,Active,SPXB,SPXB,SPXB,plain,False
SPXE,2015,2022,alpha_vantage_listing_status,ETF,Active,SPXE,SPXE,SPXE,plain,False
SPXH,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SPXH,SPXH,SPXH,plain,False
SPXL,2010,2022,alpha_vantage_listing_status,ETF,Active,SPXL,SPXL,SPXL,plain,False
SPXN,2015,2022,alpha_vantage_listing_status,ETF,Active,SPXN,SPXN,SPXN,plain,False
SPXS,2010,2022,alpha_vantage_listing_status,ETF,Active,SPXS,SPXS,SPXS,plain,False
SPXT,2015,2022,alpha_vantage_listing_status,ETF,Active,SPXT,SPXT,SPXT,plain,False
SPXU,2010,2022,alpha_vantage_listing_status,ETF,Active,SPXU,SPXU,SPXU,plain,False
SPXV,2015,2022,alpha_vantage_listing_status,ETF,Active,SPXV,SPXV,SPXV,plain,False
SPXX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SPXX,SPXX,SPXX,plain,False
SPXZ,2021,2021,alpha_vantage_listing_status,ETF,Active,SPXZ,SPXZ,SPXZ,plain,False
SPY,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SPY,SPY,SPY,plain,False
SPYB,2015,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SPYB,SPYB,SPYB,plain,False
SPYC,2020,2022,alpha_vantage_listing_status,ETF,Active,SPYC,SPYC,SPYC,plain,False
SPYD,2015,2022,alpha_vantage_listing_status,ETF,Active,SPYD,SPYD,SPYD,plain,False
SPYG,2010,2022,alpha_vantage_listing_status,ETF,Active,SPYG,SPYG,SPYG,plain,False
SPYI,2022,2022,alpha_vantage_listing_status,ETF,Active,SPYI,SPYI,SPYI,plain,False
SPYM,2010,2022,alpha_vantage_listing_status,ETF,Active,SPYM,SPYM,SPYM,plain,False
SPYV,2010,2022,alpha_vantage_listing_status,ETF,Active,SPYV,SPYV,SPYV,plain,False
SPYX,2015,2022,alpha_vantage_listing_status,ETF,Active,SPYX,SPYX,SPYX,plain,False
SQEW,2020,2022,alpha_vantage_listing_status,ETF,Active,SQEW,SQEW,SQEW,plain,False
SQLV,2017,2022,alpha_vantage_listing_status,ETF,Active,SQLV,SQLV,SQLV,plain,False
SQQQ,2010,2022,alpha_vantage_listing_status,ETF,Active,SQQQ,SQQQ,SQQQ,plain,False
SQZZ,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SQZZ,SQZZ,SQZZ,plain,False
SRET,2015,2022,alpha_vantage_listing_status,ETF,Active,SRET,SRET,SRET,plain,False
SRF,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SRF,SRF,SRF,plain,False
SRHQ,2022,2022,alpha_vantage_listing_status,ETF,Active,SRHQ,SRHQ,SRHQ,plain,False
SRLN,2013,2022,alpha_vantage_listing_status,ETF,Active,SRLN,SRLN,SRLN,plain,False
SRS,2010,2022,alpha_vantage_listing_status,ETF,Active,SRS,SRS,SRS,plain,False
SRTY,2010,2022,alpha_vantage_listing_status,ETF,Active,SRTY,SRTY,SRTY,plain,False
SRV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SRV,SRV,SRV,plain,False
SRVR,2018,2022,alpha_vantage_listing_status,ETF,Active,SRVR,SRVR,SRVR,plain,False
SSFI,2021,2022,alpha_vantage_listing_status,ETF,Active,SSFI,SSFI,SSFI,plain,False
SSG,2010,2022,alpha_vantage_listing_status,ETF,Active,SSG,SSG,SSG,plain,False
SSLY,2020,2022,alpha_vantage_listing_status,ETF,Active,SSLY,SSLY,SSLY,plain,False
SSO,2010,2022,alpha_vantage_listing_status,ETF,Active,SSO,SSO,SSO,plain,False
SSPX,2021,2022,alpha_vantage_listing_status,ETF,Active,SSPX,SSPX,SSPX,plain,False
SSPY,2019,2022,alpha_vantage_listing_status,ETF,Active,SSPY,SSPY,SSPY,plain,False
SST,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF|Stock,Active|Delisted,SST,SST,SST,plain,False
SSUS,2020,2022,alpha_vantage_listing_status,ETF,Active,SSUS,SSUS,SSUS,plain,False
SSXU,2022,2022,alpha_vantage_listing_status,ETF,Active,SSXU,SSXU,SSXU,plain,False
STBL,2021,2021,alpha_vantage_listing_status,ETF,Active,STBL,STBL,STBL,plain,False
STCE,2022,2022,alpha_vantage_listing_status,ETF,Active,STCE,STCE,STCE,plain,False
STCN,2018,2022,alpha_vantage_listing_status,ETF,Active,STCN,STCN,STCN,plain,False
STGF,2022,2022,alpha_vantage_listing_status,ETF,Active,STGF,STGF,STGF,plain,False
STIP,2010,2022,alpha_vantage_listing_status,ETF,Active,STIP,STIP,STIP,plain,False
STK,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,STK,STK,STK,plain,False
STLC,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,STLC,STLC,STLC,plain,False
STLV,2020,2022,alpha_vantage_listing_status,ETF,Active,STLV,STLV,STLV,plain,False
STMB,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,STMB,STMB,STMB,plain,False
STNC,2021,2022,alpha_vantage_listing_status,ETF,Active,STNC,STNC,STNC,plain,False
STOT,2016,2022,alpha_vantage_listing_status,ETF,Active,STOT,STOT,STOT,plain,False
STPP,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,STPP,STPP,STPP,plain,False
STPZ,2010,2022,alpha_vantage_listing_status,ETF,Active,STPZ,STPZ,STPZ,plain,False
STRN,2010,2022,alpha_vantage_listing_status,ETF,Active,STRN,STRN,STRN,plain,False
STRV,2022,2022,alpha_vantage_listing_status,ETF,Active,STRV,STRV,STRV,plain,False
STSB,2020,2022,alpha_vantage_listing_status,ETF,Active,STSB,STSB,STSB,plain,False
STXD,2022,2022,alpha_vantage_listing_status,ETF,Active,STXD,STXD,STXD,plain,False
STXG,2022,2022,alpha_vantage_listing_status,ETF,Active,STXG,STXG,STXG,plain,False
STXK,2022,2022,alpha_vantage_listing_status,ETF,Active,STXK,STXK,STXK,plain,False
STXV,2022,2022,alpha_vantage_listing_status,ETF,Active,STXV,STXV,STXV,plain,False
STXX,2016,2022,alpha_vantage_listing_status,ETF,Active,STXX,STXX,STXX,plain,False
SUB,2010,2022,alpha_vantage_listing_status,ETF,Active,SUB,SUB,SUB,plain,False
SUBD,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SUBD,SUBD,SUBD,plain,False
SUBS,2021,2022,alpha_vantage_listing_status,ETF,Active,SUBS,SUBS,SUBS,plain,False
SUBZ,2021,2022,alpha_vantage_listing_status,ETF,Active,SUBZ,SUBZ,SUBZ,plain,False
SUNY,2021,2021,alpha_vantage_listing_status,ETF,Active,SUNY,SUNY,SUNY,plain,False
SUPL,2022,2022,alpha_vantage_listing_status,ETF,Active,SUPL,SUPL,SUPL,plain,False
SUPR,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SUPR,SUPR,SUPR,plain,False
SURE,2011,2022,alpha_vantage_listing_status,ETF,Active,SURE,SURE,SURE,plain,False
SUSA,2010,2022,alpha_vantage_listing_status,ETF,Active,SUSA,SUSA,SUSA,plain,False
SUSB,2017,2022,alpha_vantage_listing_status,ETF,Active,SUSB,SUSB,SUSB,plain,False
SUSC,2017,2022,alpha_vantage_listing_status,ETF,Active,SUSC,SUSC,SUSC,plain,False
SUSL,2019,2022,alpha_vantage_listing_status,ETF,Active,SUSL,SUSL,SUSL,plain,False
SVAL,2020,2022,alpha_vantage_listing_status,ETF,Active,SVAL,SVAL,SVAL,plain,False
SVIX,2022,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SVIX,SVIX,SVIX,plain,False
SVOL,2021,2022,alpha_vantage_listing_status,ETF,Active,SVOL,SVOL,SVOL,plain,False
SVXY,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SVXY,SVXY,SVXY,plain,False
SWAN,2018,2022,alpha_vantage_listing_status,ETF,Active,SWAN,SWAN,SWAN,plain,False
SWAR,2021,2022,alpha_vantage_listing_status,ETF,Active,SWAR,SWAR,SWAR,plain,False
SWEB,2022,2022,alpha_vantage_listing_status,ETF,Active,SWEB,SWEB,SWEB,plain,False
SWIN,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SWIN,SWIN,SWIN,plain,False
SWZ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,SWZ,SWZ,SWZ,plain,False
SXQG,2021,2022,alpha_vantage_listing_status,ETF,Active,SXQG,SXQG,SXQG,plain,False
SXUS,2021,2022,alpha_vantage_listing_status,ETF,Active,SXUS,SXUS,SXUS,plain,False
SYE,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SYE,SYE,SYE,plain,False
SYG,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SYG,SYG,SYG,plain,False
SYII,2022,2022,alpha_vantage_listing_status,ETF,Active,SYII,SYII,SYII,plain,False
SYLD,2013,2022,alpha_vantage_listing_status,ETF,Active,SYLD,SYLD,SYLD,plain,False
SYNB,2022,2022,alpha_vantage_listing_status,ETF,Active,SYNB,SYNB,SYNB,plain,False
SYSB,2015,2022,alpha_vantage_listing_status,ETF,Active,SYSB,SYSB,SYSB,plain,False
SYTL,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SYTL,SYTL,SYTL,plain,False
SYUS,2021,2022,alpha_vantage_listing_status,ETF,Active,SYUS,SYUS,SYUS,plain,False
SYV,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,SYV,SYV,SYV,plain,False
SZC,2012,2021,alpha_vantage_listing_status,ETF,Active,SZC,SZC,SZC,plain,False
SZK,2010,2022,alpha_vantage_listing_status,ETF,Active,SZK,SZK,SZK,plain,False
SZNE,2018,2022,alpha_vantage_listing_status,ETF,Active,SZNE,SZNE,SZNE,plain,False
TAAG,2020,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active|Delisted,TAAG,TAAG,TAAG,plain,False
TACE,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,TACE,TACE,TACE,plain,False
TACK,2022,2022,alpha_vantage_listing_status,ETF,Active,TACK,TACK,TACK,plain,False
TADS,2020,2021,alpha_vantage_listing_status,ETF,Active,TADS,TADS,TADS,plain,False
TAEQ,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,TAEQ,TAEQ,TAEQ,plain,False
TAFI,2022,2022,alpha_vantage_listing_status,ETF,Active,TAFI,TAFI,TAFI,plain,False
TAGG,2021,2022,alpha_vantage_listing_status,ETF,Active,TAGG,TAGG,TAGG,plain,False
TAGS,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,TAGS,TAGS,TAGS,plain,False
TAI,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,TAI,TAI,TAI,plain,False
TAIL,2017,2022,alpha_vantage_listing_status,ETF,Active,TAIL,TAIL,TAIL,plain,False
