ticker,cik,sic,ff12,ff48,ff49,ff_label,ff12_source,classification_confidence,classification_issue,secondary_sector,secondary_industry,secondary_source,secondary_reason,sic_desc
SDEV,1389545,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SDGR,1490978,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SDHC,1982518,1531.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SDHY,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SDM,2014955,7380.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SDOT,1701756,5810.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SDRL,1737706,1381.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SDST,1831979,3330.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SDSTW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
SE,1703399,7380.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SEAT,1856031,7990.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SEATW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SEB,88121,5150.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SEDG,1419612,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEE,,,5,-1,-1,Chems,legacy_backtest,high,,,,,,
SEED,1321851,100.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SEER,1726445,3826.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEG,2009684,7990.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SEGG,1673481,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEI,1697500,3533.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SEIC,350894,6211.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SELF,1031235,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SELX,1990950,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEM,1320414,8060.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SEMR,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
SENEA,88948,2033.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SENEB,88948,2033.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SENS,1616543,3823.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEPN,1984086,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SER,1708599,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SERA,1534969,8071.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SERV,1832483,3569.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SES,1819142,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SEV,,,2,-1,-1,Durbl,legacy_backtest,high,,,,,,
SEVN,1452477,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SEZL,1662991,7389.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SF,720672,6211.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SFB,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SFBC,1541119,6035.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SFBS,1430723,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SFD,91388,2011.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SFHG,1926792,2750.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SFIX,1576942,5961.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SFL,1289877,4412.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SFM,1575515,5411.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SFNC,90498,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SFST,1090009,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SFWL,1863218,4210.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SG,1477815,5812.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SGA,886136,4832.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SGC,95574,2300.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SGHC,1878057,7990.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SGHT,1531177,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SGI,1206264,2510.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SGLY,1422892,4731.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SGML,1848309,1000.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SGMO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
SGMT,1400118,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SGRP,1004989,7389.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SGRY,1638833,8062.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SGU,1002590,5990.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SHAK,1620533,5810.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SHAZ,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
SHBI,1035092,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SHC,1822479,8090.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SHEL,1306965,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SHEN,354963,4813.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SHFS,1854963,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SHFSW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SHG,1263043,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SHIM,1887944,1600.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SHIP,1448397,4412.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SHLS,1831651,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SHMD,1987240,3590.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SHO,1295810,7011.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SHOO,913241,3140.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SHOP,1594805,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SHPH,1757499,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SHW,89800,5200.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SIBN,1459839,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SID,1049659,3310.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SIDU,1879726,4812.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SIEB,65596,6211.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SIF,90168,3724.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SIFY,1094324,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SIG,832988,5944.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SIGA,1010086,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SIGI,230557,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SIGIP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SII,1512920,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SILA,1567925,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SILC,916793,3576.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SILO,1514183,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SIM,887153,3312.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SIMO,1329394,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SINT,1269026,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SION,2036042,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SIRI,908937,4832.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SITC,894315,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SITE,1650729,5040.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SITM,1451809,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SJ,1753673,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SJM,91419,2033.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SJT,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SKBL,2031009,1700.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKE,1713748,1040.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKIL,1774675,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SKIN,1818093,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SKK,1991261,1623.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKLZ,1801661,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SKM,1015650,4812.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SKT,899715,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SKWD,1519449,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SKY,90896,2451.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKYE,1516551,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SKYH,1823587,6500.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SKYQ,1812447,4955.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKYT,1819974,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SKYW,793733,4512.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SKYX,1598981,3640.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SLAB,1038074,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SLAI,1517496,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLB,87347,1389.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SLDB,1707502,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SLDP,1844862,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SLDPW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
SLE,1621672,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SLF,1097362,6311.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLG,1040971,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLGL,1684693,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SLGN,849869,3411.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SLI,1537137,2800.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
SLM,1032033,6141.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLMBP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SLMT,1939965,7900.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SLN,1479615,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SLND,1883814,1600.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SLNG,1043186,4924.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SLNH,64463,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLNHP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SLNO,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
SLP,1023459,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SLQT,1794783,6411.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLRC,1418076,,11,-1,-1,Money,secondary_yfinance,high,resolved_missing_sic,Financial Services,Asset Management,yfinance,Yahoo sector/industry indicates finance or real-estate equity.,
SLS,1390478,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SLSN,883107,2844.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
SLSR,2019103,1040.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SLV,1330568,6221.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SLVM,1856485,2621.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SLXN,2022416,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SM,893538,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SMA,1585389,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SMBC,916907,6036.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SMBK,1038773,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SMC,2024218,4922.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SMCI,1375365,3571.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMFG,1022837,6029.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SMG,825542,2870.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
SMHI,1690334,4412.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SMID,924719,3272.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SMMT,1599298,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SMP,93389,3714.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SMPL,1702744,2000.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SMR,1822966,3443.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SMRT,1837014,7373.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMSI,948708,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMTC,88941,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMTI,714256,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SMTK,1817760,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMWB,1842731,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SMX,1940674,3590.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SMXT,1519472,1700.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SMXWW,,,3,-1,-1,Manuf,legacy_backtest,high,,,,,,
SN,1957132,3630.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SNA,91440,3420.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SNAL,1886894,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNAP,1564408,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNBR,827187,2510.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SNCY,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SND,1529628,1400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SNDA,1043000,8050.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNDK,2023554,3572.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNDL,1766600,2833.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNDR,1692063,4213.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SNDX,1395937,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNES,1680378,2870.0,5,-1,-1,Chems,sic_mapping,high,,,,,,
SNEX,913760,6200.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SNFCA,318673,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SNGX,812796,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNN,845982,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNOA,1367083,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNOW,1640147,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNPS,883241,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNSE,1829802,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNT,1993727,3669.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SNTG,1810467,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SNTI,1854270,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNWV,1417663,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNX,1177394,5045.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SNY,1121404,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SNYR,1562733,2833.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SO,92122,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SOAR,1853070,4522.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SOBO,2019061,4610.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SOBR,1425627,2721.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SOC,1831481,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SOFI,1818874,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SOGP,1783407,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SOHU,1734107,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SOJC,92122,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SOJD,92122,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SOJE,92122,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SOJF,92122,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SOLV,1964738,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SON,91767,2650.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SONG,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SONM,1178697,3661.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SONO,1314727,3651.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SONY,313838,3651.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SOPA,1817511,7389.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SOPH,1840706,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SORA,2033515,5094.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SOS,1346610,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SOTK,806172,3559.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SOUN,1840856,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SOUNW,,,6,-1,-1,BusEq,legacy_backtest,high,,,,,,
SOWG,1490161,2000.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SPAI,2011208,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SPB,109177,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SPCB,1291855,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SPCE,1706946,4700.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPFI,1163668,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SPG,1063761,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SPGI,64040,7320.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPH,1005210,5900.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SPHL,2002236,1520.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPHR,1795250,7900.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPIR,1816017,4899.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SPMA,1930147,,11,-1,-1,Money,secondary_yfinance,high,resolved_missing_sic,Financial Services,Asset Management,yfinance,Yahoo sector/industry indicates finance or real-estate equity.,
SPMC,1930147,,11,-1,-1,Money,secondary_yfinance,high,resolved_missing_sic,Financial Services,Asset Management,yfinance,Yahoo sector/industry indicates finance or real-estate equity.,
SPNT,1576018,6331.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SPOK,1289945,4812.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SPOT,1639920,4832.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SPPL,1948697,8744.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPRB,1683553,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SPRC,1611746,5500.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SPRO,1701108,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SPRU,1772720,4911.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SPRY,1671858,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SPSC,1092699,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SPT,1517375,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SPTX,2042347,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SPWH,1132105,5940.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
SPWR,1838987,1700.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SPWRW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SPXC,88205,3540.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SQFT,1080657,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SQFTP,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SQFTW,,,11,-1,-1,Money,legacy_backtest,high,,,,,,
SQLLW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SQM,909037,1400.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SQNS,1383395,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SR,1126956,4924.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SRAD,1836470,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SRBK,1951276,6036.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SRCE,34782,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SRE,1032208,4932.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SREA,1032208,4932.0,8,-1,-1,Utils,sic_mapping,high,,,,,,
SRFM,1936224,4522.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SRG,1628063,6500.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SRI,1043337,3714.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
SRL,16859,6795.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SRPT,873303,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SRRK,1727196,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SRTA,1779128,4522.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
SRTS,1494891,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SRXH,1471727,2080.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
SRZN,1824893,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SRZNW,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
SSB,764038,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SSD,920371,3420.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
SSII,1676163,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
SSKN,,,10,-1,-1,Hlth,legacy_backtest,high,,,,,,
SSL,314590,1311.0,4,-1,-1,Enrgy,sic_mapping,high,,,,,,
SSM,1840416,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SSNC,1402436,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SSP,832428,4833.0,7,-1,-1,Telcm,sic_mapping,high,,,,,,
SSRM,921638,6795.0,11,-1,-1,Money,sic_mapping,high,,,,,,
SSSS,1509470,,11,-1,-1,Money,secondary_yfinance,high,resolved_missing_sic,Financial Services,Asset Management,yfinance,Yahoo sector/industry indicates finance or real-estate equity.,
SSSSL,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
SST,1805833,7370.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SSTI,1351636,7372.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SSTK,1549346,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
SSYS,1517396,3577.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
ST,1477294,3823.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
STAA,718937,3851.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
STAG,1479094,6798.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STAK,2002453,3533.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
STBA,719220,6022.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STC,94344,6361.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STCK,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
STE,1757898,3842.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
STEL,1473844,6021.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STEM,1758766,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
STEP,1796022,6282.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STEW,,,12,-1,-1,Other,legacy_backtest,high,,,,,,
STEX,1530766,3845.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
STFS,2003061,7310.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STG,1723935,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STGW,876883,7311.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STHO,1953366,6519.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STI,1881551,3690.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
STIM,1227636,3841.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
STKE,1846839,,11,-1,-1,Money,secondary_yfinance,high,resolved_missing_sic,Financial Services,Capital Markets,yfinance,Yahoo sector/industry indicates finance or real-estate equity.,
STKH,1828098,2000.0,1,-1,-1,NoDur,sic_mapping,high,,,,,,
STKL,,,1,-1,-1,NoDur,legacy_backtest,high,,,,,,
STKS,1399520,5812.0,9,-1,-1,Shops,sic_mapping,high,,,,,,
STLA,1605484,3711.0,2,-1,-1,Durbl,sic_mapping,high,,,,,,
STLD,1022671,3312.0,3,-1,-1,Manuf,sic_mapping,high,,,,,,
STM,932787,3674.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
STN,1131383,8711.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STNE,1745431,7374.0,6,-1,-1,BusEq,sic_mapping,high,,,,,,
STNG,1483934,4412.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STOK,1623526,2834.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
STRA,1013934,8200.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STRF,1050446,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STRK,1050446,6199.0,11,-1,-1,Money,sic_mapping,high,,,,,,
STRL,874238,1600.0,12,-1,-1,Other,sic_unmapped_other,medium,unmapped_sic,,,,,
STRO,1382101,2836.0,10,-1,-1,Hlth,sic_mapping,high,,,,,,
